"0","0","0","ंजीगत प(रसंप*NयZ के  सृजन के  Wलए अनुदान","82.00.35","Grants for creation of Capital Assets","20000"
"0","0","0","अ8य 7भार","82.00.50","Other Charges","100"
"0","0","0","जोड़: )मता 9नमा!ण काय!Jम (सी.बी.पी.)","","Total:Capacity Building Programmes (CBP)","90000"
"39791990","41329300","41313500","जोड़ : अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!)","","Total:Space Technology","39512100"
"2907","5000","5250","भा(रत","","Charged","5000"
"39789083","41324300","41308250","? वीकृ त","","Voted","39507100"
"","","","अंत(र) अनु7योग (लघु शीष!) (जार/)","00.102","Space Applications",""
"","","","अंत(र) उपयोग क(cid:12) K (सैक)","01","Space Applications Centre (SAC)",""
"3059665","3180000","3250000","ेतन","01.00.01","Salaries","3300000"
"991","1200","2000","मजदूर/","01.00.02","Wages","2000"
"483","500","500","समयोप(र भNा","01.00.03","Overtime Allowance","500"
"204994","230000","250000","(cid:23)च1क0सीय उपचार","01.00.06","Medical Treatment","250000"
"42496","73900","49000","ेशीय या3ा 4 यय","01.00.11","Domestic Travel Expenses","54200"
"11992","22000","17500","*वदेश या3ा 4यय","01.00.12","Foreign Travel Expenses","23850"
"224921","260800","254500","","01.00.13","Office Expenses","250000"
"14789","15500","30000","1कराया, महसूल और कर","01.00.14","Rent, Rates & Taxes","15000"
"6998","23000","10000","अ8य 7शास9नक 4यय","01.00.20","Other Administrative Expenses","12000"
"2056382","2643600","2095700","स:लाई और साज सामान","01.00.21","Supplies & Materials","2000000"
"7041","7000","6500","पी.ओ.एल.","01.00.24","POL","7000"
"14996","16000","20000","*व>ापन और 7चार","01.00.26","Advertising & Publicity","20000"
"289987","231000","265000","लघु 9नमा!ण काय!","01.00.27","Minor Works","305000"
"214999","172200","242000","4यावसा9यक सेवाएं","01.00.28","Professional Services","405650"
"134999","120000","220000","अ8य सं*वदागत सेवाएं","01.00.30","Other Contractual Services","250300"
"500","500","500","सामा8य अनुदान","01.00.31","Grant-in-aid - General","500"
"11846","21000","26000","छा3वृ*Nयां और वजीफे","01.00.34","Scholarships & Stipends","18000"
"0","500","250","अ8य 7भार - भा(रत","01.00.50","Other Charges  - Charged","500"
"74991","60800","100500","? वीकृ त","","Voted","100000"
"","","","?वPछता काय! योजना (एस.ए.पी.)","01.96","Swachhta Action Plan (SAP)",""
"9796","10000","10000","लघु 9नमा!ण काय!","01.96.27","Minor Works","10000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) अनु7योग  (लघु शीष!)(जार/)","00.102","Space Applications",""
"","","","अंत(र) उपयोग क(cid:12) K (सैक) (जार/)","01","Space Applications Centre (SAC)",""
"","","","ूचना 7ौBयो(cid:23)गकC","01.99","Information Technology",""
"4998","8500","59000","काया!लय 4यय","01.99.13","Office Expenses","22000"
"2499","2500","4950","अ8य 7भार","01.99.50","Other Charges","3500"
"6390363","7100500","6913900","जोड़: अंत(र) उपयोग क(cid:12) K (सैक)","","Total:Space Applications Centre (SAC)","7050000"
"0","500","250","भा(रत","","Charged","500"
"6390363","7100000","6913650","? वीकृ त","","Voted","7049500"
"","","","*वकास तथा शैi)क संचार","02","Development & Educational Communication Unit (DECU)"
"97500","105000","105000","ेतन","02.00.01","Salaries","107000"
"100","100","100","मजदूर/","02.00.02","Wages","100"
"50","50","50","समयोप(र भNा","02.00.03","Overtime Allowance","50"
"4397","8000","8000","ेशीय या3ा 4 यय","02.00.11","Domestic Travel Expenses","8000"
"2000","1000","1200","काया!लय 4यय","02.00.13","Office Expenses","1000"
"250","250","250","अ8य 7शास9नक 4यय","02.00.20","Other Administrative Expenses","250"
"249","500","300","स:लाई और साज सामान","02.00.21","Supplies & Materials","500"
"100","100","100","पी.ओ.एल.","02.00.24","POL","100"
"100","100","100","*व>ापन और 7चार","02.00.26","Advertising & Publicity","0"
"1699","500","500","लघु 9नमा!ण काय!","02.00.27","Minor Works","900"
"549","700","700","4यावसा9यक सेवाएं","02.00.28","Professional Services","700"
"66698","80500","58500","","02.00.50","Other Charges","62700"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) अनु7योग  (लघु शीष!)(जार/)","00.102","Space Applications",""
"","","","*वकास तथा शैi)क संचार","02","Development & Educational Communication Unit (DECU)"
"","","","ूचना 7ौBयो(cid:23)गकC","02.99","Information Technology",""
"2000","3000","3500","काया!लय 4यय","02.99.13","Office Expenses","3500"
"499","200","200","अ8य 7भार","02.99.50","Other Charges","200"
"176191","200000","178500","जोड़: *वकास तथा शैi)क संचार","","Total:Development & Educational Communication Unit (DECU)","185000"
"","","","-7े)ण अनु7योग Wमशन (ई.ओ.ए.एम.)ू","04","Earth Observation Applications Mission (EOAM)",""
"2403","3250","1820","ेशीय या3ा 4 यय","04.00.11","Domestic Travel Expenses","1425"
"16","200","200","काया!लय 4यय","04.00.13","Office Expenses","210"
"2702","800","1880","स:लाई और साज सामान","04.00.21","Supplies & Materials","600"
"5306","300","1300","4यावसा9यक सेवाएं","04.00.28","Professional Services","0"
"5964","4950","4500","छा3वृ*Nयां और वजीफे","04.00.34","Scholarships & Stipends","2565"
"248","500","300","अ8य 7भार","04.00.50","Other Charges","200"
"16639","10000","10000","जोड़: भू-7े)ण अनु7योग Wमशन","","Total:Earth Observation Applications Mission (EOAM)","5000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) अनु7योग  (लघु शीष!)(जार/)","00.102","Space Applications",""
"","","","राj X/य 7ाकृ 9तक संसाधन 7बंध 7णाल/","05","National Natural Resources Management System (NNRMS)"
"8245","18900","8900","ेतन","05.00.01","Salaries","8900"
"0","200","0","(cid:23)च1क0सीय उपचार","05.00.06","Medical Treatment","200"
"73","200","0","ेशीय या3ा 4 यय","05.00.11","Domestic Travel Expenses","200"
"0","200","0","*वदेश या3ा 4यय","05.00.12","Foreign Travel Expenses","200"
"6","300","0","काया!लय 4यय","05.00.13","Office Expenses","300"
"0","100","0","अ8य 7शास9नक 4यय","05.00.20","Other Administrative Expenses","80"
"0","0","0","स:लाई और साज सामान","05.00.21","Supplies & Materials","10"
"0","0","0","4यावसा9यक सेवाएं","05.00.28","Professional Services","10"
"12039","20000","7540","सामा8य अनुदान","05.00.31","Grant-in-aid - General","20000"
"78341","100000","63560","","05.00.50","Other Charges","85000"
"","","","ूचना 7ौBयो(cid:23)गकC","05.99","Information Technology",""
"0","100","0","अ8य 7भार","05.99.50","Other Charges","100"
"98704","140000","80000","जोड़: राj X/य 7ाकृ 9तक संसाधन 7बंध 7णाल/","","Total:National Natural Resources Management System (NNRMS)","115000"
"","","","उ0 तर-पूवe अंत(र) उपयोग क(cid:12) K","09","North-Eastern Space Applications Centre (NE SAC)"
"110000","161500","110000","सामा8य अनुदान","09.00.31","Grant-in-aid - General","120000"
"200000","148500","140000","ंजीगत प(रसंप*NयZ के  सृजन के  Wलए अनुदान","09.00.35","Grants for creation of Capital Assets","170000"
"89800","90000","90000","ेतन अनुदान","09.00.36","Grant-in-aid - Salaries","113000"
"399800","400000","340000","जोड़: उ0 तर-पूवe अंत(र) उपयोग क(cid:12) K","","Total:North-Eastern Space Applications Centre (NE SAC)","403000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) अनु7योग  (लघु शीष!)(जार/)","00.102","Space Applications",""
"","","","आपदा 7बंधन सहायता (डी.एम.एस.)","10","Disaster Management Support (DMS)",""
"0","0","0","ेतन","10.00.01","Salaries","0"
"2068","4960","7000","ेशीय या3ा 4 यय","10.00.11","Domestic Travel Expenses","9600"
"1253","3750","4700","काया!लय 4यय","10.00.13","Office Expenses","4000"
"0","60","100","7काशन","10.00.16","Publications","100"
"35172","35000","30000","स:लाई और साज सामान","10.00.21","Supplies & Materials","30000"
"0","500","500","लघु 9नमा!ण काय!","10.00.27","Minor Works","500"
"17859","37500","12200","4यावसा9यक सेवाएं","10.00.28","Professional Services","10000"
"2361","5000","4300","अ8य सं*वदागत सेवाएं","10.00.30","Other Contractual Services","4500"
"10023","12230","4300","छा3वृ*Nयां और वजीफे","10.00.34","Scholarships & Stipends","4300"
"87","0","0","अ8य 7भार","10.00.50","Other Charges","0"
"","","","ूचना 7ौBयो(cid:23)गकC","10.99","Information Technology",""
"1477","1000","1900","काया!लय 4यय","10.99.13","Office Expenses","2000"
"70300","100000","65000","जोड़: आपदा 7बंधन सहायता (डी.एम.एस.)","","Total:Disaster Management Support (DMS)","65000"
"","","","राj X/य सुदूर संवेदन क(cid:12) K (एन.आर.एस.सी.)","11","National Remote Sensing Centre (NRSC)",""
"1557664","1748000","1640000","ेतन","11.00.01","Salaries","1700000"
"14","150","0","मजदूर/","11.00.02","Wages","10"
"109","150","150","समयोप(र भNा","11.00.03","Overtime Allowance","100"
"163169","150000","160000","(cid:23)च1क0सीय उपचार","11.00.06","Medical Treatment","160000"
"24900","26800","26800","ेशीय या3ा 4 यय","11.00.11","Domestic Travel Expenses","33200"
"3950","6000","1500","*वदेश या3ा 4यय","11.00.12","Foreign Travel Expenses","6590"
"295628","257000","231350","","11.00.13","Office Expenses","240000"
"45182","51600","51600","1कराया, महसूल और कर","11.00.14","Rent, Rates & Taxes","55000"
"44438","30000","47000","अ8य 7शास9नक 4यय","11.00.20","Other Administrative Expenses","50000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) अनु7योग (लघु शीष!) (जार/)","00.102","Space Applications",""
"","","","राj X/य सुदूर संवेदन क(cid:12) K (जार/)","11","National Remote Sensing Centre (NRSC)",""
"113939","120000","70000","स:लाई और साज सामान","11.00.21","Supplies & Materials","70000"
"1299","2500","2500","पी.ओ.एल.","11.00.24","POL","2600"
"18362","15000","20000","*व>ापन और 7चार","11.00.26","Advertising & Publicity","20000"
